# created 04/22/25
# GASP-derived engine deck converted from turbofan_23k_1.eng
# t4max: 3342.0
# t4cruise: 3108.0
# t4climb: 3196.0
# sls_airflow: 994.36
# sfn_idle: 1.25

Mach Number, Altitude (ft),   Throttle, Thrust (lbf), Fuel Flow (lb/h),  T4 (degR)
        0.1,       24000.0,     0.7143,     5487.854,          1772.89,    2387.26
        0.1,       24000.0,     0.7793,     6695.067,          2076.14,    2604.28
        0.1,       24000.0,     0.8442,     9078.895,          2232.97,     2821.3
        0.1,       24000.0,     0.9091,     8740.784,          2643.13,    3038.33
        0.1,       24000.0,     0.9741,     10632.69,          3783.04,    3255.35
        0.1,       27000.0,        0.0,     235.7687,          235.769,        0.0
        0.1,       27000.0,       0.38,     15827.53,           8247.9,    1270.06
        0.1,       27000.0,     0.4434,      11485.0,          6244.88,    1481.74
        0.1,       27000.0,     0.5067,     7142.405,          4241.82,    1693.41
        0.1,       27000.0,       0.57,     2799.823,          2238.76,    1905.09
        0.1,       27000.0,     0.6334,    -1446.007,          89.4972,    2116.77
        0.1,       27000.0,     0.6967,     3193.343,          525.597,    2328.44
        0.1,       27000.0,     0.7601,     3581.758,          714.225,    2540.12
        0.1,       27000.0,     0.8234,     2379.171,          2047.14,     2751.8
        0.1,       27000.0,     0.8867,     9673.634,          2621.61,    2963.47
        0.1,       27000.0,     0.9501,     3357.267,          3398.07,    3175.15
        0.1,       30000.0,        0.0,      208.766,          208.766,        0.0
        0.1,       30000.0,     0.3704,    -571.8782,          987.135,    1237.99
        0.1,       30000.0,     0.4322,     906.9156,          1013.53,    1444.32
        0.1,       30000.0,     0.4939,     2385.297,          1040.06,    1650.65
        0.1,       30000.0,     0.5556,     3863.889,          1066.52,    1856.98
        0.1,       30000.0,     0.6174,     3474.275,          344.379,    2063.31
        0.1,       30000.0,     0.6791,      18.9526,          493.291,    2269.64
        0.1,       30000.0,     0.7409,      1969.51,          132.613,    2475.97
        0.1,       30000.0,     0.8026,     3700.864,         -519.561,    2682.31
        0.1,       30000.0,     0.8643,     10959.75,          4812.41,    2888.64
        0.1,       30000.0,     0.9261,     21054.53,          3993.45,    3094.97
        0.1,       30000.0,     0.9878,     40095.13,           9195.8,     3301.3
        0.1,       33000.0,        0.0,     184.2727,          184.273,        0.0
        0.1,       33000.0,     0.3608,     43687.42,          4856.11,    1205.93
        0.1,       33000.0,      0.421,     34207.31,          3738.63,    1406.91
        0.1,       33000.0,     0.4811,     24727.12,          2621.13,     1607.9
        0.1,       33000.0,     0.5413,     15246.91,          1503.71,    1808.89
        0.1,       33000.0,     0.6014,     5766.653,          386.151,    2009.88
        0.1,       33000.0,     0.6615,    -903.5495,         -79.4511,    2210.86
        0.1,       33000.0,     0.7217,     8126.707,           3135.4,    2411.85
        0.1,       33000.0,     0.7818,     7733.799,          2735.11,    2612.84
        0.1,       33000.0,      0.842,    -1066.134,         -1643.25,    2813.83
        0.1,       33000.0,     0.9021,     4131.562,          1761.13,    3014.81
        0.1,       33000.0,     0.9622,    -31625.25,         -21203.4,     3215.8
        0.1,       36000.0,        0.0,     162.1136,          162.114,        0.0
        0.1,       36000.0,     0.3512,     41090.52,          3556.33,    1173.87
        0.1,       36000.0,     0.4098,     32625.62,          2950.69,    1369.51
        0.1,       36000.0,     0.4683,      24160.5,          2345.04,    1565.16
        0.1,       36000.0,     0.5269,     15695.56,          1739.41,     1760.8
        0.1,       36000.0,     0.5854,     7230.533,           1133.7,    1956.45
        0.1,       36000.0,      0.644,     1364.116,          494.616,    2152.09
        0.1,       36000.0,     0.7025,     1268.325,           324.24,    2347.74
        0.1,       36000.0,      0.761,     -12394.3,          -1466.4,    2543.38
        0.1,       36000.0,     0.8196,      30619.6,          7126.41,    2739.03
        0.1,       36000.0,     0.8781,     12129.06,          4292.99,    2934.67
        0.1,       36000.0,     0.9367,    -13311.97,         -13772.9,    3130.32
        0.1,       39000.0,        0.0,     140.5152,          140.515,        0.0
        0.1,       39000.0,     0.3508,      92.9512,         -57.5174,    1172.25
        0.1,       39000.0,     0.4092,    -270.2002,         -79.7978,    1367.62
        0.1,       39000.0,     0.4677,    -633.5255,         -102.072,     1563.0
        0.1,       39000.0,     0.5261,    -996.7287,         -124.296,    1758.37
        0.1,       39000.0,     0.5846,    -1360.038,         -146.548,    1953.75
        0.1,       39000.0,     0.6431,    -2307.873,         -315.054,    2149.12
        0.1,       39000.0,     0.7015,     446.4424,          207.393,     2344.5
        0.1,       39000.0,       0.76,    -2130.312,          -884.72,    2539.87
        0.1,       39000.0,     0.8184,     5624.611,         -2225.96,    2735.25
        0.1,       39000.0,     0.8769,     8977.311,          3289.46,    2930.62
        0.1,       39000.0,     0.9354,     75013.81,          42558.8,     3126.0
        0.1,       42000.0,        0.0,     121.7152,          121.715,        0.0
        0.1,       42000.0,     0.3508,    -306857.2,        -118021.0,    1172.25
        0.1,       42000.0,     0.4092,    -240760.7,         -92393.3,    1367.62
        0.1,       42000.0,     0.4677,    -174664.2,         -66766.0,     1563.0
        0.1,       42000.0,     0.5261,    -108567.8,         -41138.7,    1758.37
        0.1,       42000.0,     0.5846,    -42471.32,         -15511.6,    1953.75
        0.1,       42000.0,     0.6431,    -11125.22,         -3727.21,    2149.12
        0.1,       42000.0,     0.7015,     6419.422,          806.782,     2344.5
        0.1,       42000.0,       0.76,    -6860.387,          91.4007,    2539.87
        0.1,       42000.0,     0.8184,     17132.48,          9318.98,    2735.25
        0.1,       42000.0,     0.8769,    -5909.965,         -2619.32,    2930.62
        0.1,       42000.0,     0.9354,     14914.66,          10745.3,     3126.0
       0.15,           0.0,        0.0,     629.8996,            629.9,        0.0
       0.15,           0.0,     0.4677,    -1595.501,         -74.0941,    1563.01
       0.15,           0.0,     0.5456,     705.9526,           574.91,    1823.51
       0.15,           0.0,     0.6236,     3007.407,          1223.91,    2084.02
       0.15,           0.0,     0.7015,     5609.047,          1922.99,    2344.52
       0.15,           0.0,     0.7795,      8876.09,           2883.8,    2605.02
       0.15,           0.0,     0.8574,      13067.2,          4221.35,    2865.52
       0.15,           0.0,     0.9354,     18695.76,          6062.88,    3126.02
       0.15,        3000.0,        0.0,     570.4652,          570.465,        0.0
       0.15,        3000.0,      0.458,    -2181.347,         -165.775,    1530.78
       0.15,        3000.0,     0.5344,     124.0648,          435.771,    1785.91
       0.15,        3000.0,     0.6107,     2429.477,          1037.32,    2041.04
       0.15,        3000.0,     0.6871,     4789.782,          1661.28,    2296.17
       0.15,        3000.0,     0.7634,     7712.867,          2500.24,     2551.3
       0.15,        3000.0,     0.8397,     11398.75,          3645.98,    2806.43
       0.15,        3000.0,     0.9161,     16460.69,          5252.58,    3061.56
       0.15,        3000.0,     0.9924,      22616.3,           7246.4,    3316.69
       0.15,        6000.0,        0.0,     515.5651,          515.565,        0.0
       0.15,        6000.0,     0.4484,    -2318.263,         -239.717,    1498.55
       0.15,        6000.0,     0.5231,    -200.2143,           314.33,    1748.31
       0.15,        6000.0,     0.5979,     1917.835,          868.378,    1998.07
       0.15,        6000.0,     0.6726,     4035.884,          1422.43,    2247.83
       0.15,        6000.0,     0.7473,     6617.028,          2149.87,    2497.58
       0.15,        6000.0,     0.8221,     9875.911,          3152.01,    2747.34
       0.15,        6000.0,     0.8968,     14248.81,          4521.65,     2997.1
       0.15,        6000.0,     0.9715,     19754.52,          6301.74,    3246.86
       0.15,        9000.0,        0.0,     464.9396,           464.94,        0.0
       0.15,        9000.0,     0.4388,    -2540.336,         -308.143,    1466.34
       0.15,        9000.0,     0.5119,     -555.764,          201.766,    1710.72
       0.15,        9000.0,      0.585,     1428.809,          711.675,    1955.11
       0.15,        9000.0,     0.6581,     3413.381,          1221.58,     2199.5
       0.15,        9000.0,     0.7313,     5666.968,          1844.67,    2443.89
       0.15,        9000.0,     0.8044,     8495.826,          2700.31,    2688.28
       0.15,        9000.0,     0.8775,     12251.27,          3875.46,    2932.67
       0.15,        9000.0,     0.9506,     17028.87,           5402.1,    3177.06
       0.15,       12000.0,        0.0,     418.3339,          418.334,        0.0
       0.15,       12000.0,     0.4291,    -2305.409,         -294.865,    1434.13
       0.15,       12000.0,     0.5006,    -587.8129,          150.674,    1673.15
       0.15,       12000.0,     0.5722,     1129.784,          596.213,    1912.17
       0.15,       12000.0,     0.6437,     2847.381,          1041.75,    2151.19
       0.15,       12000.0,     0.7152,     4844.311,          1569.32,    2390.21
       0.15,       12000.0,     0.7867,     7393.286,          2307.75,    2629.23
       0.15,       12000.0,     0.8582,     10501.28,          3290.82,    2868.25
       0.15,       12000.0,     0.9298,     14658.19,          4591.32,    3107.27
       0.15,       15000.0,        0.0,     375.5102,           375.51,        0.0
       0.15,       15000.0,     0.4195,    -2520.839,          -451.04,    1401.93
       0.15,       15000.0,     0.4894,    -931.7766,         -18.3715,    1635.58
       0.15,       15000.0,     0.5593,     657.2993,            414.3,    1869.24
       0.15,       15000.0,     0.6292,     2246.371,          846.968,    2102.89
       0.15,       15000.0,     0.6991,     3880.972,          1245.64,    2336.55
       0.15,       15000.0,     0.7691,      6536.21,          1973.76,     2570.2
       0.15,       15000.0,      0.839,     8392.314,          2716.59,    2803.86
       0.15,       15000.0,     0.9089,     14170.51,          4219.59,    3037.51
       0.15,       15000.0,     0.9788,     13079.83,          4844.29,    3271.17
       0.15,       18000.0,        0.0,     336.2371,          336.237,        0.0
       0.15,       18000.0,     0.4099,    -6865.769,         -1234.37,    1369.74
       0.15,       18000.0,     0.4782,    -4148.296,         -627.051,    1598.03
       0.15,       18000.0,     0.5465,    -1430.809,         -19.7463,    1826.32
       0.15,       18000.0,     0.6148,     1286.679,          587.562,    2054.61
       0.15,       18000.0,     0.6831,     2829.581,          1049.71,     2282.9
       0.15,       18000.0,     0.7514,     4487.853,          1490.08,    2511.19
       0.15,       18000.0,     0.8197,     7344.145,          2145.27,    2739.48
       0.15,       18000.0,      0.888,     8374.399,          2847.76,    2967.77
       0.15,       18000.0,     0.9563,     18054.61,          4806.92,    3196.06
       0.15,       21000.0,        0.0,     300.2908,          300.291,        0.0
       0.15,       21000.0,     0.4002,    -395.5991,          732.692,    1337.56
       0.15,       21000.0,     0.4669,     476.1362,          758.054,    1560.49
       0.15,       21000.0,     0.5336,     1347.889,           783.42,    1783.41
